filename,URL,md5,size
testnet-geth-pbss-base-68395362.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/testnet-geth-pbss-base-68395362.tar.lz4,389e972ccd7dfcc6218c941af66855f8,129.11GB
testnet-geth-pbss-blocks-pruneancient-68305362.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/testnet-geth-pbss-blocks-pruneancient-68305362.tar.lz4,7cf492871eb720d16dd819050d7dc20b,0.00GB
