filename,URL,md5,size
testnet-geth-pbss-base-48099314.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/testnet-geth-pbss-base-48099314.tar.lz4,ac63ccd6bab0c22ed1f123075fda915f,114.95GB
testnet-geth-pbss-blocks-pruneancient-48009314.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/testnet-geth-pbss-blocks-pruneancient-48009314.tar.lz4,f3704ed52226089c2fbaae6ae525b461,0.00GB
