filename,URL,md5,size
mainnet-geth-pbss-base-67841873.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-base-67841873.tar.lz4,36f266e37c00be9643e51472e26dee01,1247.67GB
mainnet-geth-pbss-blocks-pruneancient-67751873.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-blocks-pruneancient-67751873.tar.lz4,9291a856e2cc902ab03ff3b2f5177c89,0.00GB
