filename,URL,md5,size
mainnet-geth-pbss-base-46479284.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-base-46479284.tar.lz4,d306600f7c9282e9726bdfdbff83a642,894.94GB
mainnet-geth-pbss-blocks-pruneancient-46389284.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-blocks-pruneancient-46389284.tar.lz4,5dc8ae54f161676bdc1b923cd617b111,0.00GB
