filename,URL,md5,size
mainnet-geth-pbss-base-99758401.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-base-99758401.tar.lz4,5c2dd37c1a03dc1402de728aa187f76c,1590.79GB
mainnet-geth-pbss-blocks-pruneancient-99668401.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-blocks-pruneancient-99668401.tar.lz4,63d131ac6e30a2c9be9bb886b17e0afd,0.00GB
