filename,URL,md5,size
mainnet-geth-pbss-base-56383270.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-base-56383270.tar.lz4,aaf47ac21478ec48d87d6a670cda5a3e,1060.72GB
mainnet-geth-pbss-blocks-pruneancient-56293270.tar.lz4,https://pub-c0627345c16f47ab858c9469133073a8.r2.dev/mainnet-geth-pbss-blocks-pruneancient-56293270.tar.lz4,ff7a558a1e271ee6bdc795e48aa06097,0.00GB
